,Age,Gender,Plan,Payment Method,User Fav Genre,Watch Hour / month,Satisfaction Rate
9732,47,Male,Basic,Net Banking,Horror,187.291598643112,2.8054825969784543
9733,33,Male,Premium,Net Banking,Documentary,180.28034572507644,3.365300247011223
9734,26,Female,Mobile,Upi,Drama,180.42239718307783,4.292877750510372
9735,47,Female,Basic,Upi,Documentary,204.4652832052818,2.485709769309506
9736,19,Female,Standard,Upi,Documentary,183.4494255463215,3.9526258202080857
9737,46,Female,Premium,E-Wallet,Horror,197.89793712075658,3.996924789744611
9738,58,Male,Premium,Net Banking,Action,193.07067045527694,3.6938069447208446
9739,66,Female,Premium,Upi,Documentary,187.94625296282112,4.66221456416887
9740,65,Female,Mobile,Upi,Action,190.65705233654543,2.1093652073095654
9741,69,Female,Standard,E-Wallet,Horror,207.77215186068617,4.3472718363435305
9742,70,Female,Basic,Card,Thriller,187.17678584051131,1.1979166458561865
9743,24,Male,Mobile,Upi,Horror,201.19483535735802,4.797809551301121
9744,34,Male,Basic,Card,Thriller,207.74728507040427,3.6953523812548323
9745,60,Female,Premium,E-Wallet,Thriller,198.63326421197823,2.9117299345045553
9746,25,Male,Mobile,Net Banking,Documentary,195.17832319995406,1.3370972347495536
9747,49,Male,Mobile,E-Wallet,Drama,189.2525857118385,1.6100574091952802
9748,34,Female,Basic,Net Banking,Thriller,208.55379999353121,1.1679170608527167
9749,53,Male,Basic,Card,Action,199.03013618207044,2.68251330353347
9750,69,Male,Mobile,E-Wallet,Drama,199.1730498106106,1.1121852524265825
9751,63,Male,Standard,Net Banking,Romance,187.89096321052645,4.750093419579677
9752,42,Male,Basic,Net Banking,Romance,192.1272798727309,3.178089943138743
9753,65,Male,Standard,E-Wallet,Horror,199.94285838148352,1.4177524285131784
9754,19,Male,Basic,Net Banking,Documentary,193.96039733103294,2.236921520221981
9755,23,Female,Mobile,E-Wallet,Comedy,202.06294990453114,4.5720459099046575
9756,50,Male,Premium,Net Banking,Comedy,182.84956964229923,1.1699407740368688
9757,59,Female,Basic,Card,Thriller,195.85924364006493,3.193639673528449
9758,18,Female,Basic,E-Wallet,Action,193.916472884729,1.4836783370032003
9759,57,Male,Premium,Net Banking,Documentary,200.00591912166553,2.2175686719890733
9760,69,Male,Standard,E-Wallet,Comedy,192.52617104531436,3.4983422773606367
9761,42,Female,Standard,E-Wallet,Drama,187.6829969582858,4.7625139600758875
9762,33,Male,Premium,Card,Action,194.53096231024227,4.799570084727285
9763,37,Female,Standard,Net Banking,Horror,183.03911012076478,1.4548718635176119
9764,29,Male,Standard,Net Banking,Comedy,200.63411176125996,1.7425917858095659
9765,69,Male,Mobile,Net Banking,Thriller,199.87849747439793,2.2465780438275686
9766,39,Male,Premium,Card,Horror,207.2849099154994,1.06542558991555
9767,31,Female,Premium,Card,Documentary,200.0191305784462,3.867688332039712
9768,25,Female,Basic,Card,Drama,200.77446942253493,1.1075998735671688
9769,42,Female,Standard,E-Wallet,Comedy,199.9882983220882,1.8510283506552532
9770,22,Female,Mobile,Net Banking,Drama,185.64656757118289,1.1062809167369236
9771,40,Male,Basic,E-Wallet,Drama,189.4788295051732,1.8173363085406917
9772,57,Male,Premium,Card,Horror,196.02576389898707,2.272864334939378
9773,26,Female,Mobile,E-Wallet,Romance,208.00302950983706,4.058163543127749
9774,49,Male,Mobile,Upi,Documentary,195.78428920556993,4.6037755696514
9775,24,Female,Basic,E-Wallet,Romance,191.1637066358893,2.0411073659355186
9776,31,Male,Mobile,Upi,Action,208.39129049379582,3.135757258995655
9777,40,Male,Mobile,Upi,Comedy,207.78508039172652,3.6863775015434874
9778,31,Female,Standard,Card,Romance,182.005250460193,2.1144394412972938
9779,55,Female,Mobile,Card,Romance,201.98499959096984,3.2045781001184808
9780,58,Female,Basic,Upi,Romance,195.2401969906212,2.5962388628662403
9781,19,Male,Premium,Net Banking,Romance,193.73331146707267,2.0112395930982636
9782,36,Male,Basic,Upi,Horror,196.3153308597814,4.943250034024181
9783,25,Female,Standard,Upi,Comedy,180.1673432863733,4.027345758010485
9784,63,Female,Standard,Card,Thriller,187.1649906951736,4.7267477174975125
9785,32,Male,Basic,Upi,Documentary,182.41060426658885,4.690619586452804
9786,24,Male,Premium,E-Wallet,Action,189.5762958811821,2.404659677175803
9787,67,Female,Mobile,Card,Thriller,188.53175486826154,4.022694434078346
9788,19,Male,Premium,E-Wallet,Action,198.42377346649815,1.801168327884096
9789,35,Female,Standard,Net Banking,Drama,184.77082278254764,3.4306720523606353
9790,27,Female,Mobile,E-Wallet,Thriller,209.7493796068563,2.917025097609634
9791,38,Female,Mobile,Card,Action,180.26208795550542,4.713518880818073
9792,36,Male,Premium,E-Wallet,Action,185.41732086526835,2.9846577777407104
9793,49,Male,Basic,Card,Documentary,190.3918182709539,1.6955081808343304
9794,50,Female,Mobile,Upi,Action,206.26079958833353,2.701555171847601
9795,66,Male,Standard,Net Banking,Thriller,180.94013768102513,4.014515648969827
9796,59,Male,Basic,Card,Comedy,195.6337898420573,4.772407583118217
9797,52,Female,Standard,Upi,Horror,180.6151874430353,1.72859309706388
9798,44,Male,Basic,E-Wallet,Romance,206.69160460393732,1.5122000439421002
9799,50,Male,Basic,Card,Comedy,200.74173893126016,3.736758362235963
9800,37,Female,Premium,E-Wallet,Thriller,192.56377387571698,2.0089600757758768
9801,26,Male,Mobile,Card,Comedy,182.3143743165557,2.53914732299093
9802,48,Male,Basic,Card,Comedy,202.61276021617493,3.1847542480085753
9803,61,Female,Standard,Upi,Action,200.00140103572178,2.2127105825549602
9804,24,Male,Basic,Card,Documentary,184.51739555305585,1.2077254219244717
9805,57,Male,Premium,Card,Thriller,182.70185678008426,2.437780272296194
9806,49,Female,Basic,E-Wallet,Documentary,193.55030148563884,2.5587947215859064
9807,33,Female,Standard,Card,Thriller,190.60489735469946,1.6971041681255556
9808,28,Male,Basic,Upi,Thriller,184.61195225391148,4.841481238955965
9809,65,Female,Mobile,Net Banking,Horror,189.80618235242068,4.8744228059178205
9810,70,Female,Mobile,E-Wallet,Comedy,184.4718922966108,3.4186948635481444
9811,24,Male,Basic,Net Banking,Drama,204.35750814067433,1.3044990348773569
9812,34,Female,Premium,Upi,Documentary,185.02368604672031,1.2560669803015205
9813,27,Male,Premium,Upi,Horror,188.05927527687092,3.271496120640149
9814,27,Male,Standard,E-Wallet,Documentary,202.76281950911599,2.6019401962382407
9815,61,Female,Basic,Upi,Comedy,189.5632490874497,4.431272992041784
9816,65,Female,Mobile,Net Banking,Thriller,204.8532094346113,1.5707992815978158
9817,58,Male,Standard,Card,Action,201.80854166188195,2.150252662151242
9818,34,Male,Basic,Net Banking,Romance,200.82540194460506,3.6439924163623165
9819,42,Male,Standard,Card,Romance,208.66468245726577,4.526844586330983
9820,57,Male,Standard,Upi,Horror,183.38674484342366,2.925843682199437
9821,54,Female,Standard,Upi,Action,185.44750478149078,3.3314169954510313
9822,34,Male,Standard,Upi,Drama,207.88645833409305,1.0089183028357347
9823,34,Male,Standard,Upi,Romance,197.48365442474963,3.554176253606281
9824,41,Male,Basic,E-Wallet,Action,189.33112745336098,2.424894175395086
9825,49,Female,Mobile,Net Banking,Drama,181.15268561013318,1.1496333543936363
9826,47,Male,Standard,Upi,Action,198.33341528619016,3.4022267456915007
9827,21,Male,Mobile,Upi,Action,209.70126248635682,3.826378806480996
9828,59,Male,Mobile,Net Banking,Action,184.0001949194343,3.23787825452559
9829,24,Female,Mobile,Net Banking,Thriller,194.6189351747124,2.6697812802338388
9830,44,Male,Mobile,Net Banking,Comedy,200.65014453614344,3.6839548844938763
9831,18,Female,Standard,Card,Comedy,187.6630317460223,4.511305037520132
9832,37,Female,Mobile,Card,Horror,189.77599141497146,4.6745835926437715
9833,54,Female,Standard,Upi,Horror,190.77887685860185,3.678451343567215
9834,24,Female,Premium,E-Wallet,Thriller,192.41107326304305,2.7524143372264374
9835,54,Female,Basic,Card,Comedy,189.73566657440335,2.14838959198957
9836,61,Female,Standard,Card,Thriller,186.12042564775544,3.9691260678590283
9837,70,Male,Standard,E-Wallet,Romance,205.566612000774,4.56304576467163
9838,62,Male,Mobile,E-Wallet,Romance,189.91651438450708,3.514460681260044
9839,48,Female,Mobile,E-Wallet,Romance,187.68619468636513,3.197648959996762
9840,60,Male,Mobile,E-Wallet,Documentary,194.37096094305923,3.009454457519218
9841,39,Female,Basic,Card,Drama,189.84911332527474,2.530070503549987
9842,35,Female,Mobile,Card,Comedy,199.07701194932844,2.801438083867699
9843,39,Female,Basic,Card,Thriller,200.88693432187765,3.874480998709294
9844,43,Male,Basic,E-Wallet,Action,198.8204169930797,4.853937459236161
9845,20,Male,Standard,E-Wallet,Horror,202.1086520247424,2.768904916395365
9846,59,Female,Standard,Card,Action,191.3785681514243,2.551986890694246
9847,42,Male,Mobile,Card,Comedy,186.62847314359996,2.999307525151683
9848,58,Female,Basic,Net Banking,Documentary,205.09030899026698,1.080960754082311
9849,70,Female,Standard,E-Wallet,Romance,200.96614869002468,3.3580415639751267
9850,37,Female,Mobile,Upi,Action,186.24391182125558,4.076029937645406
9851,19,Male,Premium,E-Wallet,Romance,186.17571169167732,4.9999374959132705
9852,53,Female,Standard,E-Wallet,Romance,188.13136389543604,4.2191540089371955
9853,32,Male,Mobile,Upi,Comedy,205.67184303983063,1.2119094334170195
9854,67,Female,Standard,Net Banking,Comedy,203.00940397610725,4.361463250944732
9855,36,Female,Standard,Net Banking,Documentary,197.03201663572824,4.592419348030482
9856,25,Female,Premium,Upi,Action,185.78583914092042,2.3581191245724673
9857,30,Female,Standard,Card,Action,204.6309171271563,3.3848844943615957
9858,53,Female,Standard,Upi,Romance,191.51444446313494,3.7555965647086507
9859,69,Male,Premium,Card,Documentary,191.20166966468935,1.7757862539667886
9860,43,Female,Premium,Card,Action,190.77821676762935,3.3809835633075043
9861,23,Female,Basic,Net Banking,Action,185.2594433145415,3.7359083879795643
9862,45,Female,Premium,E-Wallet,Romance,204.2204661155488,3.70119904896938
9863,23,Female,Basic,Upi,Documentary,204.63438701478105,3.2000275176896302
9864,20,Female,Mobile,Card,Documentary,207.2352924192473,1.892229455418109
9865,25,Male,Standard,Upi,Romance,181.45667422321472,2.4161441763130385
9866,31,Male,Mobile,E-Wallet,Documentary,202.68205474420748,3.49580428088421
9867,44,Male,Premium,Card,Romance,196.03846265128416,1.0775039132813884
9868,32,Male,Basic,Net Banking,Thriller,208.03796011239962,3.2496966343584344
9869,48,Male,Basic,E-Wallet,Thriller,180.48614856418965,1.7540336852296923
9870,45,Male,Standard,E-Wallet,Horror,187.15710390574327,4.840831513170199
9871,55,Male,Basic,Card,Romance,204.288846743638,2.09973496036175
9872,37,Female,Basic,Card,Horror,182.28695037278345,2.075106689061447
9873,46,Male,Premium,Card,Horror,189.56344871037277,2.3462917064989797
9874,61,Female,Premium,Net Banking,Romance,198.24633741262176,2.3392650624772857
9875,54,Female,Standard,E-Wallet,Documentary,196.4051601550066,2.773457190322556
9876,68,Female,Premium,Upi,Horror,203.26053168403303,4.405566987899835
9877,38,Female,Mobile,Upi,Documentary,199.21602196530648,4.0504874671000195
9878,67,Female,Basic,Net Banking,Documentary,194.4071007832718,3.0862365455386613
9879,30,Male,Premium,Card,Drama,187.44094087365156,4.652078866819617
9880,23,Female,Mobile,Net Banking,Thriller,197.5840621627286,3.3250060766217713
9881,38,Male,Mobile,E-Wallet,Romance,183.5454040451081,1.7663994167980874
9882,30,Male,Premium,Net Banking,Horror,196.78612118559545,2.0308029037808355
9883,22,Male,Mobile,Upi,Comedy,194.42993174763646,1.3732670277751713
9884,70,Female,Standard,Upi,Action,197.02085924156938,1.3285453660952102
9885,47,Male,Standard,Upi,Drama,199.38768554940995,1.7623253942240336
9886,51,Female,Premium,Card,Documentary,201.15716050633898,3.9139789492614
9887,27,Female,Basic,Card,Comedy,184.6565449809458,2.7052785668231594
9888,43,Male,Premium,Upi,Romance,182.49222723835376,1.552702056081067
9889,62,Female,Basic,E-Wallet,Romance,199.2419935815228,1.7383421440049882
9890,64,Male,Mobile,Upi,Action,182.47640430454004,3.605072787559729
9891,21,Male,Standard,Upi,Thriller,208.26833585797263,2.193750942313495
9892,58,Male,Basic,Upi,Comedy,202.5063876163952,1.5804538622178406
9893,37,Female,Basic,Net Banking,Action,202.50922148597172,3.8993025358815903
9894,60,Male,Mobile,Upi,Comedy,187.52286576772255,3.5014589092141075
9895,38,Male,Premium,Upi,Action,184.35375134982053,2.9811417548590895
9896,41,Male,Standard,Card,Thriller,201.34739240131253,1.1950798376259275
9897,29,Male,Premium,Card,Drama,180.72246821271887,4.154737982423116
9898,49,Female,Mobile,E-Wallet,Action,206.0008240159072,4.388596453674583
9899,51,Female,Premium,Net Banking,Documentary,196.54587886809838,2.2814934878555264
9900,36,Male,Premium,Net Banking,Drama,195.72262331508244,2.800435499798448
9901,27,Male,Mobile,Net Banking,Documentary,187.22335197277746,4.708102476621667
9902,56,Male,Mobile,Upi,Romance,200.6161399453041,4.710152209952071
9903,66,Female,Mobile,E-Wallet,Action,193.24190050059502,3.9425495851265318
9904,35,Male,Standard,Card,Comedy,189.85862705153394,4.165620475909378
9905,33,Male,Mobile,Card,Documentary,183.98463510794684,4.345417067927448
9906,68,Male,Basic,Net Banking,Romance,194.386344284876,3.1555052991863737
9907,43,Female,Premium,Card,Documentary,199.04566617634993,1.927067906584473
9908,25,Male,Standard,Upi,Action,182.7455442446318,2.0331978707205
9909,55,Male,Basic,Net Banking,Thriller,202.84235470084326,2.094511138165485
9910,29,Female,Mobile,E-Wallet,Romance,186.3661559356684,4.18509540724815
9911,48,Female,Premium,E-Wallet,Drama,206.73128476057886,2.380299082128713
9912,41,Female,Basic,Net Banking,Documentary,191.86683922608267,4.322725698189054
9913,64,Male,Standard,Upi,Documentary,190.67591854701726,4.163057627989694
9914,40,Female,Mobile,Upi,Romance,197.34973125118765,1.6934410335306875
9915,20,Male,Mobile,E-Wallet,Comedy,208.3225788810483,3.9404201231573075
9916,38,Male,Mobile,Upi,Romance,207.22413810738377,3.064813547807853
9917,22,Male,Mobile,E-Wallet,Comedy,184.25442902034746,2.9494687129165666
9918,39,Female,Mobile,Upi,Comedy,187.6094954317325,3.815804854200271
9919,60,Female,Mobile,Card,Drama,188.96359691286173,4.486436633439183
9920,67,Female,Standard,Upi,Horror,185.17978907174646,3.131215668815893
9921,49,Female,Standard,E-Wallet,Romance,198.4612586012388,1.2549830804978246
9922,58,Male,Standard,Card,Comedy,207.07400150901304,1.6390909358578014
9923,37,Female,Mobile,Upi,Thriller,195.84031923828115,4.394324086305861
9924,31,Male,Premium,Card,Horror,190.50730149559303,4.900748101003858
9925,32,Female,Basic,E-Wallet,Documentary,187.9183521202485,4.368601080453347
9926,37,Male,Standard,Card,Romance,182.12762775664794,2.365935544128954
9927,29,Female,Mobile,E-Wallet,Action,193.6854639751184,2.7829838201485324
9928,45,Male,Basic,Net Banking,Horror,190.8458856422843,3.3931875568918084
9929,40,Male,Basic,Card,Comedy,197.30491429812605,2.298216953209663
9930,63,Female,Basic,Net Banking,Drama,193.3963631465695,3.9897970439285273
9931,41,Female,Premium,E-Wallet,Documentary,197.16801774997012,3.7387081918374094
9932,63,Male,Basic,E-Wallet,Romance,207.60168274659944,4.555032560394554
9933,68,Male,Standard,Net Banking,Romance,181.57409044153192,2.8672069898470225
9934,49,Female,Basic,Card,Thriller,207.25148350145525,1.4496260762417195
9935,34,Male,Mobile,Net Banking,Thriller,180.14135192125676,4.5593246641028475
9936,45,Male,Standard,E-Wallet,Thriller,190.84925675461844,3.7921129076919056
9937,41,Female,Basic,Net Banking,Thriller,187.61499379969428,4.110210984302944
9938,61,Male,Premium,Upi,Horror,194.99445912884963,3.7508061783082964
9939,25,Male,Premium,E-Wallet,Documentary,209.95882471228714,3.1193804863141286
9940,50,Male,Mobile,E-Wallet,Horror,182.55598761086472,4.088231188311184
9941,55,Female,Basic,Upi,Horror,207.1881868078741,4.766124191715506
9942,40,Female,Mobile,Card,Drama,182.9259231123801,1.0213049014979614
9943,22,Male,Basic,Upi,Horror,188.7961554954783,4.086690997895099
9944,33,Female,Mobile,Net Banking,Romance,183.90355388834135,1.4227899362563878
9945,69,Male,Premium,Net Banking,Romance,183.46604966961988,2.3453575493679906
9946,67,Male,Premium,Upi,Drama,187.42482855508567,1.5404065908498796
9947,50,Female,Mobile,Net Banking,Horror,191.79336719078236,4.541601127151169
9948,36,Male,Premium,Upi,Documentary,191.20452401365094,1.5550902057165623
9949,24,Female,Standard,Card,Horror,204.01933605634238,1.9073547334775043
9950,35,Male,Basic,Card,Drama,200.97436596158943,4.7230036254717955
9951,51,Male,Standard,Card,Drama,189.4010210985225,4.555894178299697
9952,64,Female,Basic,Card,Romance,198.3000894565025,2.900884624464498
9953,49,Female,Basic,Upi,Documentary,180.0309048960324,2.094235155256552
9954,50,Male,Basic,Upi,Horror,183.91578310271098,2.769203022468702
9955,60,Male,Basic,E-Wallet,Comedy,196.06169393015705,2.3408087348309894
9956,70,Female,Premium,Net Banking,Romance,209.50416251162628,2.6866537095038843
9957,54,Female,Mobile,Net Banking,Action,182.72032087319047,4.5377139194586
9958,37,Female,Basic,E-Wallet,Action,199.21220514161712,3.1696804539389425
9959,23,Male,Premium,Upi,Documentary,196.15834912074774,2.6721168632222145
9960,40,Female,Standard,Upi,Drama,193.01880617241187,3.1028296666389483
9961,41,Female,Standard,Net Banking,Documentary,196.73248298138626,4.148075741209736
9962,50,Male,Basic,E-Wallet,Horror,188.25742663570136,2.6934524768853922
9963,52,Male,Basic,Upi,Drama,203.40666379527977,4.457013554452802
9964,66,Male,Basic,Card,Documentary,183.54093403808488,4.862556783589298
9965,51,Male,Basic,E-Wallet,Comedy,193.35124097343055,4.345051345041995
9966,33,Male,Basic,Card,Documentary,184.65754537721222,3.2859287704563975
9967,18,Male,Standard,Card,Action,184.73668427969727,1.7332049437913657
9968,33,Male,Premium,Net Banking,Comedy,185.8452576492802,3.0482655771214917
9969,64,Male,Basic,E-Wallet,Thriller,207.33627520616116,2.2272829600621504
9970,26,Female,Standard,Card,Documentary,197.49756882631195,2.1652180852664964
